SMILES,human_VDss_L_kg,human_CL_mL_min_kg,human_fup,human_thalf,dog_VDss_L_kg,dog_CL_mL_min_kg,dog_fup,monkey_VDss_L_kg,monkey_CL_mL_min_kg,monkey_fup,rat_VDss_L_kg,rat_CL_mL_min_kg,rat_fup,mouse_VDss_L_kg,mouse_CL_mL_min_kg,mouse_fup
Cn1nc(C2CCC(=O)NC2=O)c2ccc(C3CCN(C[C@H]4C[C@H](NC(=O)C5NC6(CCCCC6)[C@@]6(C(=O)Nc7cc(Cl)ccc76)[C@H]5c5cccc(Cl)c5F)C4)CC3)cc21,,,,,,,,,,,,,,0.6627578316815741,1.0293837776852097,
Cn1nc(C2CCC(=O)NC2=O)c2ccc(N3CCC4(CCC(NC(=O)C5NC6(CCCCC6)[C@@]6(C(=O)Nc7cc(Cl)ccc76)[C@H]5c5cccc(Cl)c5F)CC4)CC3)cc21,,,,,,,,,,,,,,-0.22184875,0.2787536009528289,
Cn1nc(C2CCC(=O)NC2=O)c2ccc(N3CCC4(CC3)CC(NC(=O)C3NC5(CCCCC5)[C@@]5(C(=O)Nc6cc(Cl)ccc65)[C@H]3c3cccc(Cl)c3F)C4)cc21,,,,,,,,,,,,,,-0.15490196,0,
Cn1nc(C2CCC(=O)NC2=O)c2ccc(N3CCN(C[C@H]4CC[C@H](NC(=O)C5NC6(CCCCC6)[C@@]6(C(=O)Nc7cc(Cl)ccc76)[C@H]5c5cccc(Cl)c5F)CC4)CC3)cc21,,,,,,,,,,,,,,-0.045757491,-0.22184875,
COc1cc(OCc2nc(N3CCOCC3)sc2C)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,,,-3,,0.7708520116421442,0.6127838567197355,,1.0413926851582251,1.2787536009528289,-2.698970004,0.146128035678238,0.414973347970818,,,,
COc1cc(OCc2csc(-c3ccc(C(=O)N(C)C)cc3)n2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,,,-2.698970004,,0.43136376415898736,0.9294189257142927,-2.522878745,1.146128035678238,1.0791812460476249,-2.522878745,0.43136376415898736,1.1553360374650619,-2.698970004,,,
O=C(/C=C/c1ccccc1F)Nc1ccc2[nH]ccc2c1,,,,,,,,,,,,,,-0.060480747,1.734799829588847,
O=S(=O)(NCCN1CCNCC1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,,,,,,,,,,,,,,0.9339931638312423,1.6560982020128319,
Nc1cc(-c2cnco2)ccc1NC1CCC1,,,,,,,,,,,,,,0.47856649559384334,1.6875289612146342,
Nc1cc(-c2cnco2)ccc1NC1CCCCC1,,,,,,,,,,,,,,0.14921911265537988,1.2479732663618066,
CN1CCC[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)c3c2CCC3)C1,,,,,,,,,,,1.1139433523068367,0.7923916894982539,,1.2304489213782739,1.3222192947339193,
CN1CCC[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)n3ccnc23)C1,,,,,,,,,,,0.6334684555795865,0.9684829485539351,,0.3010299956639812,0.7634279935629372,
CN1CCC[C@@H](N(C)c2nnc(-c3ccc(C(F)(F)F)cc3O)n3ccnc23)C1,,,,,,,,,,,,,,0.6812412373755872,1.7708520116421442,
O=C1CN(CCOc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)CCN1Cc1ncccn1,,,,,,,,,,,,,,,0.43136376415898736,
O=C1CN(CCOc2ccc(-c3cccc(C(F)(F)F)c3)cc2)CCN1Cc1ncccn1,,,,,,,,,,,,,,,1.0791812460476249,
CCOc1cc(-n2c(-c3ccc(-n4ccnc4)cc3)cc3ccc(C(=O)OC)cc32)ccc1C(N)=O,,,,,,,,,,,,1.321184027302314,-2.698970004,,1.6270584640009895,
CCOc1cc(-n2c(-c3ccc(-n4ccnc4)cc3)cc3ccc(C(=O)O)cc32)ccc1C(N)=O,,,,,,,,,,,,1.6854730197227592,-1.886056648,,1.8515640822634885,
Cc1ccc(S(=O)(=O)Nc2c(N[C@H]3CC[C@H](NC(=O)N[C@@]45C[C@@H]6C[C@@](C)(C[C@@](C)(C6)C4)C5)CC3)c(=O)c2=O)cc1,,,,,,,,,,,0.9731278535996987,2.0232524596337114,,,,
Cc1ccc(S(=O)(=O)Nc2c(N[C@H]3CC[C@H](NC(=O)Nc4ccc(F)c(Cl)c4)CC3)c(=O)c2=O)cc1,,,,,,,,,,,,2.7132384615456617,,,,
CNC(=O)OC(C(=O)O)c1ccc(F)c(-c2ccc(OC)c(C(=O)N[C@H]3C(C(=O)Nc4ccc(F)c(C(F)(F)F)c4)[C@H]4CC[C@@H]3/C4=C\C3CC3)c2)c1,,,,,,,,,,,-1.045757491,0.3979400086720376,,,,
Cc1cc(N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)cc(C)c1-n1cccc(CCN[C@H]2CC[C@@H](O)CC2)c1=O,,,,,-0.15490196,1.4265112613645752,,,,,-0.236572006,1.7781512503836436,,,,
Cc1c(N2CCCC2=O)cccc1S(=O)(=O)NC(CNC(=O)c1ccc(Cl)s1)C(=O)OCCS(C)(=O)=O,,,,,-0.075720714,1.7902851640332418,,,,,,,,,,
CN(C)[C@H]1CCCN(c2cccc(S(=O)(=O)NC(CNC(=O)c3ccc(Cl)s3)C(=O)OCC[S@+](C)[O-])c2)C1,,,,,-0.259637311,1.4771212547196624,,,,,,,,,,
CCc1c(N2CCC(O)C2=O)cccc1S(=O)(=O)NC(CNC(=O)c1ccc(Cl)s1)C(=O)OCCc1nccn1C,,,,,-0.244125144,1.5440680443502757,,,,,,,,,,
C=C(F)C(=O)Nc1ccc(-c2c(-c3ccc(Oc4nccc(C)n4)cc3)c(C(N)=O)c3cnc(C)cn23)cc1,,,-0.649751982,,0.414973347970818,1.5563025007672873,-1.698970004,,,,0.3010299956639812,1.5327543789924978,-0.616184634,-0.091514981,1.4712917110589385,-0.563837353
C=C(C)C(=O)Nc1ccc(-c2c(-c3ccc(Oc4nccc(C)n4)c(F)c3)c3c(N)ncnc3n2C)cc1,,,-1.769551079,,0.07918124604762482,1.3961993470957363,-0.966576245,,,,-0.080921908,1.7737864449811935,-1.522878745,-0.366531544,0.5440680443502757,-1.552841969
C=C(F)C(=O)Nc1ccc(-c2c(-c3ccc(Oc4nccc(C)n4)cc3)c(C(N)=O)c3cnc(C)cn23)c(F)c1,,,-2.397940009,,,,-1.30980392,,,,,,-1.769551079,,1.4638929889859074,-1.886056648
C=CC(=O)N1CCc2c(ncnc2N2CC[C@@H](Nc3ncc(Cl)c(OC)n3)C2)C1,,,-0.896196279,,,,,,,,,,,-0.060480747,1.9365137424788934,-1.124938737
CC#CC(=O)N1CCc2c(ncnc2N2CC[C@@H](Nc3ncc(Cl)c(OC)n3)C2)C1,,,,,,,,,,,,,,-0.455931956,2.2533380053261065,
C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(Cl)c(OC)n3)C2)cc1,,,-2.522878745,,,,,,,,-0.142667504,1.795184589682424,,-0.180456064,2.4122925093230463,-1.420216403
COc1nc(-c2cc(-c3cnn(C)c3)cnc2N)cc2c1C(=O)N(CC(F)(F)F)CC2,,,-2.301029996,,,,,,,,,,,0.38021124171160603,1.7007037171450194,-0.958607315
CC1(C)CNC(=O)c2ccc(-c3ccnc(Nc4cccc(CS(N)(=O)=O)c4)n3)cc21,,,,,,,,,,,-0.337242168,1.7520484478194385,,,,
COc1cc(F)ccc1-c1cc(Nc2cc(C[S@@](C)(=N)=O)ccn2)ncc1F,,,,,,,,,,,0.045322978786657475,1.146128035678238,,,,
Cc1c(-c2ccc3c(=O)[nH]c4cc(C(C)(C)O)ccc4n23)cccc1-n1c(=O)[nH]c2c(F)cccc2c1=O,,,,,,,,,,,,1.5998830720736879,,,,
CC(C)(O)c1ccc2c(c1)[nH]c(=O)c1ccc(-c3cccc(-n4c(=O)[nH]c5c(F)cccc5c4=O)c3F)n12,,,,,,,,,,,,1.5211380837040362,,,,
CN(C)C(=O)c1ccc(-c2[nH]nc3ncc(-c4ccc5c(c4)CC[C@@H](N4C6COCC4C6)CC5)cc23)cc1,,,,,0.9084850188786497,1.5224442335063197,,1.1139433523068367,1.884795363948981,,-0.468521083,0.43136376415898736,,0.505149978319906,1.5831987739686226,
O=C1OCCN1c1ccc(-c2[nH]nc3ncc(-c4ccc5c(c4)CC[C@@H](N4C6COCC4C6)CC5)cc23)cc1,,,,,,,,,,,0.17609125905568124,0.9138138523837167,,,,
c1cc2c(cc1-c1cnc3[nH]nc(-c4ccc(N5C[C@H]6C[C@@H]5CO6)cc4)c3c1)CC[C@@H](N1C3COCC1C3)CC2,,,,,,,,,,,0.7993405494535817,1.5831987739686226,,,,
COCCOc1ccc(-c2[nH]nc3ncc(-c4ccc5c(c4)CC[C@@H](N4C6COCC4C6)CC5)cc23)cc1,,,,,,,,,,,0.7558748556724915,1.1760912590556813,,,,
Cc1cccnc1-c1ccc(-c2[nH]nc3ncc(-c4ccc5c(c4)CC[C@@H](N4C6COCC4C6)CC5)cc23)cc1,,,,,1.414973347970818,1.3979400086720377,,0.8195439355418687,0.8344207036815325,,0,0.43136376415898736,,0.47712125471966244,0.724275869600789,
Cc1cccnc1-c1ccc(-c2c[nH]c3ncc(-c4ccc5c(c4)CC[C@@H](N4C6COCC4C6)CC5)cc23)cc1,,,,,1.2041199826559248,1.0718820073061255,,0.7160033436347992,0.6693168805661122,,0.2787536009528289,0.43136376415898736,,0.4471580313422192,0.5224442335063199,
Cc1cccnc1-c1ccc(-c2[nH]nc3ncc(-c4ccc5c(c4)CC[C@@H](N4C6COCC4C6)CC5)cc23)nc1,,,,,1.4471580313422192,1.3979400086720377,,1,1.1027766148834413,,0.38021124171160603,1.0346284566253203,,0.6532125137753437,0.9459607035775686,
CC(C)(C)c1ccc(NC(=O)NCCCN(CCCN2CCOCC2)CC2(O)CCN(c3nc(Cl)nc4sccc34)C2)cc1,,,,,,,,,,,1.1580607939366052,1.7417816961431667,,,,
COCn1cc(-n2nc(C(=O)Nc3ccccc3C(=O)O)c3c2C(=O)N(c2ccccc2)CC3)cn1,,,,,,,,,,,1.7598943740254993,1.4923412532549745,,,,
CCNNC(=O)c1cc(F)c(CN2c3ccccc3C=Cc3ccncc32)cc1F,,,,,,,,,,,,,,-0.200659451,1.4199557484897578,
CCNNC(=O)c1ccc(CN2c3ccccc3C=Cc3ccncc32)cc1,,,,,,,,,,,,,,0.5453071164658241,1.4857214264815801,
O=C(c1cnc(N2CC[C@H](O)C2)s1)N1CCC2(CCOCC2)C1,,,,,,,,,,,,1.4320066872695982,,,,
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)N1CCC(CN3CCN(c4ccc(C5CCC(=O)NC5=O)cc4)CC3)CC1)c1nnc(C)n1-2,,,,,,,,,,,,,,-0.070581074,0.9469432706978255,
Cc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1cc([N+](=O)[O-])c(N2CCN(C)CC2)cc1Cl,,,-2.698970004,,,,,,,,0.24797326636180664,0.6364878963533654,-2.15490196,,,-2.045757491
CC(C)(O)c1cc(C(F)(F)F)ncc1-c1ccc(C2(C(=O)Nc3ccc(F)cc3)COC2)cc1,,,,,,0,-1.48148606,,,,,1.0253058652647702,-1.113509275,,,
Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,,,,,,,,,,,,1.6304278750250238,,,,
N#Cc1cccc(CN2CCC=C(C(=O)NCc3ccc(C(F)(F)F)cc3)C2)c1,,,,,,,,,,,,0.3364597338485295,,,,
CCN(CC)c1ccc(C(NC(=O)C(C)C)c2ccc3cccnc3c2O)cc1,,,,,,,,,,,0.6766936096248666,-0.292429824,,,,
CC(=O)NC(C(=O)N1C[C@H](O)CC1C(=O)N[C@@H](C)c1ccc(-c2scnc2C)cc1)C(C)(C)C,,,-0.287350298,,,,,,,,,,,-0.045757491,1.7611758131557314,-0.399027104
Cc1ncsc1-c1ccc2c(c1)CCCC[C@@H]2NC(=O)C1C[C@@H](O)CN1C(=O)C(n1cc(C2CC2)nn1)C(C)(C)C,,,-2.522878745,,,,,,,,,,,-0.15490196,1.1433271299920464,-2.522878745
C[C@]12C[C@@H]3C[C@](C)(C1)C[C@@](NC(=O)Nc1ccc(C(=O)NCCCCCCC(O)=NO)cc1)(C3)C2,,,,,,,,,,,-0.366531544,0.5440680443502757,-0.730487056,,,
Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(-c4ccc(Br)cc4)c3)c2=O)n[nH]c1=O,,,,,,,,,,,,2.416640507338281,,,,
C=CC(=O)N[C@H]1CCC[C@H]1NC(O)=c1sc2nccc3c2c1nc(=O)n3-c1cnc(CC(C)C)cc1C,,,-1.508638306,,-0.096910013,1.0413926851582251,-1.200659451,-0.15490196,0.4913616938342727,-1.494850022,0.2787536009528289,1.7403626894942439,-1.431798276,,,
CC(C)NCC(C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)CC1)c1ccc(Cl)cc1,,,-0.312471039,,,,,,,,,,,,2.250420002308894,
CC(C)NCC(C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)[C@H]2C[C@H]21)c1ccc(Cl)cc1,,,-0.468521083,,,,,0.9222062774390164,,,0.8898617212581884,,,0.8830933585756899,1.3463529744506386,-0.610833916
CC(C)NCC(C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,,,-0.131943638,,,,,,,,,,,0.9047155452786809,1.8549130223078556,-0.183096161
CC(C)NCC(C(=O)N1CCN(c2ncnc3c2[C@H](C)OC(=O)N3)[C@H]2C[C@H]21)c1ccc(Cl)cc1,,,-0.473660723,,,,,,,,,,,0.6655809910179531,1.2253092817258628,-0.707743929
CCCCCC[n+]1ccn(-c2ccc(C#Cc3ccc(-n4cc[n+](CCCCCC)c4)cc3)cc2)c1,,,,,,,,,,,,1.4345689040341987,,,,
OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cccc(F)c4)nn3)[C@H]2O)[C@H](O)[C@@H](n2cc(-c3cccc(F)c3)nn2)[C@H]1O,,,,,,,,,,,,,,,1.3424226808222062,
N#Cc1ccc(S[C@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)[C@H]2O)cc1Cl,,,-2.096910013,,,,,,,,,,,-0.045757491,0.5910646070264992,-1.886056648
COCCCNC(=O)c1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1,,,,,,,,,,,,1.6551384348113822,,,,
O=C(c1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1)N1CCNCC1,,,,,,,,,,,,1.711807229041191,,,,
CC1(C)CC[C@]2(C(=O)OCCCCOC(=O)c3ccc(OCc4ccc(B5OC(C)(C)C(C)(C)O5)cc4)cc3)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,,,,,,,,,,1.1583624920952498,,,,
Cc1nc(C(=O)NCc2cccnc2)cnc1OCS(=O)(=O)c1cccc(Cl)c1,,,,,,,,,,,-0.22184875,1.6830470382388496,-1.236572006,,,
O=C(NC1(c2cnccn2)CC1)c1cnc(OCC(F)(F)c2cccc(Cl)c2)cn1,,,,,,,,,,,0.8920946026904804,1.8142475957319202,-1.769551079,,,
Cc1nc(C(=O)NCc2cccnc2)cnc1OCC(F)(F)c1cc(Cl)ccn1,,,,,,,,,,,0,1.615950051656401,-1.48148606,,,
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(c(Br)c3c(c2OC)OCO3)CCN1C(F)(F)F,,,,,,,,,,,0.8344207036815325,1.8621313793130372,,,,
CCCCCCCCCCCCCCCCSCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21,,,,,,,,,,,,,,1.276461804173244,2.167317334748176,
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)OCCCSCCCCCCCCCCCCC1CCCCC1,,,,,,,,,,,,,,0.9527924430440922,1.9334872878487055,
CC[C@@H](NC(=O)c1cn(-c2ccc(F)cc2F)c2nc(N3C[C@@H](O)CC3=O)ccc2c1=O)C(F)(F)F,,,,,,,,,,,-0.096910013,1.4265112613645752,-2.096910013,,,
CC[C@@H](NC(=O)c1cn(-c2c(F)cccc2F)c2nc(N3C[C@@H](O)CC3=O)ccc2c1=O)C(F)(F)F,,,-1.638272164,,,,,,,,0.2304489213782739,1.3364597338485296,-2.045757491,,,
CC[C@@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)CC3=O)ccc2c1=O)C(F)(F)F,,,,,,,,,,,0.36172783601759284,1.7535830588929067,,,,
CC[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)CC3=O)ccc2c1=O)C(F)(F)F,,,-1.522878745,,,,,,,,0.5440680443502757,1.3010299956639813,-1.698970004,,,
CC[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)ccc2c1=O)C(F)(F)F,,,,,,,,,,,0.5440680443502757,1.3979400086720377,,,,
O=C(N[C@@H](C1CC1)C(F)(F)F)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)ccc2c1=O,,,-1.48148606,,,,,,,,0.568201724066995,1.1760912590556813,-1.602059991,,,
CC[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)ccc2c1=O)C(F)(F)C(F)(F)F,,,-1.744727495,,,,,,,,0.07918124604762482,0.919078092376074,-1.886056648,,,
C[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)ccc2c1=O)C(F)(F)C(F)(F)F,,,,,,,,,,,0.3979400086720376,1.0681858617461617,,,,
CC[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)c(F)cc2c1=O)C(F)(F)C(F)(F)F,,,,,,,,,,,0.47712125471966244,1.3673559210260189,-2.22184875,,,
C[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)c(F)cc2c1=O)C(F)(F)C(F)(F)F,,,-1.508638306,,0.414973347970818,0.5797835966168101,,0.2041199826559248,0.17609125905568124,,0.3979400086720376,0.7634279935629372,-1.677780705,,,
CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(NC3(CO)CC3)nc2N2CCC3(CC2)CC3)c1,,,,,,,,,,,,,,-0.522878745,0.6989700043360189,-1.958607315
CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ncc(NC(C)(C)CO)nc2N2CCC3(CC2)CC3)c1,,,,,,,,,,,,,,-0.15490196,0.6989700043360189,-1.721246399
CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ncc(NC(C)(C)CO)nc2N2CCC3(CC2)CC3)n1,,,,,,,,,,,,,,0.3010299956639812,1.3673559210260189,-1.657577319
CCn1nc(C)cc1C(=O)Nc1nc2cc(C(N)=O)cc(OC)c2n1CCCNC(=O)OCc1ccccc1,,,,,,,,,,,0.6434526764861874,2.1290450598879582,,,,
CCn1nc(C)cc1C(=O)Nc1nc2cc(C(N)=O)cc(OC)c2n1CCCNc1ncc(-c2ccccc2C)o1,,,,,,,,,,,-0.301029996,1.506505032404872,,,,
CCn1nc(C)cc1C(=O)Nc1nc2cc(C(N)=O)cc(OC)c2n1CCCNc1ncc(-c2ccccc2C(F)(F)F)o1,,,,,,,,,,,0.38021124171160603,1.4638929889859074,,,,
CC(=O)N1CCC1C(=O)N[C@H](c1ncco1)C(C)C,,,-0.065501549,,-0.187086643,0.5314789170422551,,,,,-0.244125144,0.8129133566428556,,0.2576785748691845,1.3838153659804313,
Nc1nccc(Sc2cnc(N3CCC4(CC3)Cc3ncccc3[C@H]4N)cn2)c1Cl,,,-1.744727495,,0.6901960800285137,0.3979400086720376,-1.22184875,-0.22184875,0.2787536009528289,-1.494850022,0.146128035678238,0.6720978579357175,-1.823908741,,,-1.301029996
Nc1nc(N2CCC3(CC2)Cc2ccccc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,,,,,,,,,,,1.0530784434834197,1.5587085705331658,-1.522878745,,,
Nc1nc(N2CCC3(CC2)Cc2ncsc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,,,,,,,,,,,0.36172783601759284,0.9867717342662449,-1.107905397,,,
Nc1nc(N2CCC3(CC2)Cc2ncccc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,,,,,,,,,,,0.5314789170422551,1.1398790864012365,-1.148741651,,,
C#CC1(NC(=O)C(=O)c2c(C)c(C(=O)Nc3ccc(F)c(C#N)c3)n(C)c2C)COC1,,,-0.721246399,,0.012837224705172217,0.2944662261615929,-0.537602002,-0.050609993,0.8970770032094203,-0.552841969,-0.301029996,0.7846172926328754,-0.677780705,0,1.0791812460476249,-0.455931956
C#CC1(N(COP(=O)(O)O)C(=O)C(=O)c2c(C)c(C(=O)Nc3ccc(F)c(C#N)c3)n(C)c2C)COC1,,,-0.958607315,,,,-0.744727495,,,-0.886056648,,,-1.602059991,,,-1.045757491
C[C@@H](c1cn(-c2ccc(Cl)cc2F)nn1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,,,,,,,,,,,,0.29885307640970665,,,,
O=C1O[C@@H](CNCc2ccc(/C=C/C(O)=NO)cc2)CN1c1ccc(N2CCOCC2)c(F)c1,,,,,,,,,,,,1.8920946026904804,,,,
CCOC(=O)C1C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)=NC(c2nccs2)=N[C@H]1c1cccc(F)c1Cl,,,,,,,,,,,0.6812412373755872,1.8129133566428555,,0.11394335230683679,1.5440680443502757,
CCOC(=O)C1C(CN2CCN3C(=O)N(C(C)(C)C)C[C@@H]3C2C(=O)O)=NC(c2nccs2)=N[C@H]1c1cccc(F)c1Cl,,,,,,,,,,,0.7323937598229685,1.9395192526186185,,0.7160033436347992,2.3944516808262164,
COC(=O)C1C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)=NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,,,,,,,,,,,,1.6532125137753437,,,,
CCOC(=O)C1C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)=NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,,,,,,,,,,,,1.5797835966168101,,0.3424226808222063,1.7634279935629373,
CCOC(=O)C1C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)=NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1C,,,,,,,,,,,,1.462397997898956,,,,
COC(=O)C1C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)=NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1C,,,,,,,,,,,,1.7323937598229686,,,,
CCOC(=O)C1C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)=NC(c2nccs2)=N[C@H]1c1cccc(F)c1C,,,,,,,,-0.173925197,1.3729120029701065,,0.12710479836480765,1.4842998393467859,,0,1.3010299956639813,
C=CC(=O)N1CCC(C(=O)N(C)C(C(=O)NC2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)C3CCCN(N3)C2=O)C(C)C)C1,,,,,,,,,,,,,,,1.2304489213782739,
CC#CC(=O)N1CCC(C(=O)N(C)C(C(=O)NC2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)C3CCCN(N3)C2=O)C(C)C)C1,,,,,,,,,,,,,,,1.2304489213782739,
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,,,,,,,,,,,,1.3979400086720377,,,,
NC(Cc1ccc(B(O)O)cc1)C(=O)O,,,,,,,,,,,,,,-0.920818754,,
NC(Cc1ccc(O)c(B(O)O)c1)C(=O)O,,,,,,,,,,,,,,-0.920818754,-0.096910013,
C[C@@H](NC(=O)C(=O)N1CCN(C(=O)c2cc3c(F)cc(F)cc3[nH]2)CC1)C(F)(F)F,,,,,,,,,,,,,,0.6334684555795865,1,
CCc1cc(F)cc2[nH]c(C(=O)N3CCN(C(=O)C(=O)NC4(c5nc(C)no5)CC(F)(F)C4)CC3)cc12,,,,,,,,,,,,,,0.38021124171160603,1.6127838567197355,
CCc1cc(F)cc2[nH]c(C(=O)N3CCN(C(=O)C(=O)NC4(C)COC4)C[C@H]3C)cc12,,,-0.886056648,,,,,,,,0.2787536009528289,1.4913616938342726,-0.920818754,0.11394335230683679,1.3979400086720377,-0.920818754
Cc1cc2cccnc2cc1Nc1ncc2c(n1)N(C1CCOCC1)Cc1nncn1-2,,,,,,,,,,,,1.7403626894942439,,,,
C[C@@H]1CN(c2cc(-c3[nH]nc4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1,,,,,,1.568201724066995,,,1.2041199826559248,,,2.184691430817599,,,,
C[C@@H]1CN(c2cc(-c3ncn4ccc(-c5cnn(C)c5)cc34)ccn2)C[C@H](C)O1,,,,,,,,,,,,1.8129133566428555,,,,
C[C@@H]1CN(c2cc(-c3ncc4ccc(-c5cnn(C)c5)cn34)ccn2)C[C@H](C)O1,,,,,,,,,,,,1.9912260756924949,,,,
C[C@@H]1CN(c2cc(-n3ncc4ccc(-c5cnn(C)c5)cc43)ccn2)C[C@H](C)O1,,,,,,,,,,,,1.591064607026499,,,,
