SMILES,human_mrt
CN(C)CCN(Cc1cccs1)c1ccccn1,0.3010299956856959
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0.3802112417297016
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,0.3979400086894094
CCC(C(N)=O)N1CCCC1=O,1.0472748673880743
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,-0.1549019599237011
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,0.7323937598310111
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.991226075692938
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,0.5563025007793511
NC(C(=O)O)C1CC(Cl)=NO1,1.079181246051244
CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,1.4857214264829992
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.578639209969218
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,0.113943352340244
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1,0.7708520116495051
C[C@@](O)(/C=C/[C@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)/C=C\C=C/C=C/CO)OP(=O)(O)O,0.079181246083816
CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1.079181246051244
CS(=O)(=O)OCCN(CCBr)c1c(C(=O)NCCOP(=O)(O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-0.4948500215443769
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,0.3617278360364752
CC(C)(C)/[N+]([O-])=C/c1ccc(S(=O)(=O)O)cc1S(=O)(=O)O,0.3424226808419469
CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,0.3979400086894094
NCCC(O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.3802112417297016
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1,0.3926969532772485
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0.5563025007793511
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.1760912590846342
O=S(=O)(O)CCS,-0.2839966562816826
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1.6901960800294
O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.3010299956856959
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1.0884904701859386
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.2041199826830682
C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1.2624510897328027
Nc1nc(C(=NO)C(=O)NC2C(=O)N3C(C(=O)O)=C(C=C4CCN(CC(F)(F)F)C4=O)CS[C@H]23)cs1,0.681241237384635
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.041392685162173
CN=C(NC#N)NCCSCc1[nH]cnc1C,0.3979400086894094
COc1cccc2c(C(=O)N3CCN(C)C(C)C3)cn(CC3CCCCC3)c12,0.7558748556801106
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1.1235249809459995
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.1760912590846342
O=C(O)CCCC[C@H]1CCSS1,-0.8860566473590905
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-0.6989700041188716
CN(C)C(=O)Oc1ccc[n+](C)c1,0.2552725051274335
O[C@](CO[C@@H]1CN2CCC1CC2)(c1ccccc1)C1CCCC1,1.2513948500425387
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C\CNC(=O)/C=C/[C@@H](C)[C@H](C(C)C)OC(=O)C12,-0.387216143174339
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,-0.7695510783662587
CC(C)C1C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)N1C,0.564666064263923
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0.591064607037635
O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O,1.3424226808241804
C=CCNc1c(O)cc2c(O)c1C=C(C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)N2,0.5145477526735672
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.4313637641750723
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0.4149733479875216
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,2.146128035678548
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.2787536009756865
COc1ccc(CCN(C)CCCN2Cc3cc(OC)c(OC)cc3C2=O)cc1OC,0.4183012913363216
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.5128177585662066
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,2.176091259055971
NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,0.7930916001835736
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,0.4313637641750723
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3C(N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,1.3424226808241804
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.5682017240787327
CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1,0.8976270912959389
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,-0.1739251972343534
NNc1cc2c(nn1)CCN(C(=O)c1ccccc1)C2,0.4313637641750723
C[C@@H](O)C1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,0.1271047983972177
COC[C@@H](O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,0.4216039268862816
CN(C)CCNc1ccc2c3c(nn2CCNCCO)-c2cnccc2C(=O)c13,1.5910646070276129
Cc1ncc([N+](=O)[O-])n1CC(O)CN1CCOCC1,0.8976270912959389
COc1ccc(CNC[C@@H](O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,0.5051499783334777
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1)C3=O,1.726727209027387
NC1(C(=O)O)CC1,0.8920946026960482
Nc1n[n+]([O-])c2ccccc2[n+]1[O-],4.342945178152237e-11
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,1.000000000004343
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,0.5763413502173126
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.113943352340244
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,-0.0409586076311817
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,0.9122220565377313
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.14612803568134
Nc1c2c(nc3ccccc13)CCCC2,0.5185139398910479
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1.086359830678308
CC(=O)OC1=C2C(C)[C@@H](OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)C2(C)C,0.8920946026960482
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.8750612633974907
CC(C)NCC(O)c1cc(O)cc(O)c1,0.8536982117822569
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,0.6190933306371825
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0.1760912590846342
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0.5314789170550285
C[C@@H]1CCC[C@H](C)N1CCCC(O)(c1ccccc1)c1ccccn1,1.1139433523101776
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,1.4899584794262402
N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,0.146128035709259
COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,-0.3010299955771223
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,1.16136800223797
Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21,0.7979596437441117
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.812913356649537
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOCC(=O)O)c3cc[nH]n3)[C@H]2SC1,0.2552725051274335
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,0.6532125137849947
O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,1.1139433523101776
CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,0.3521825181306645
COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.2962262872633563
CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,1.4935974490019206
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.9444826721551038
N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2C(C(=O)O)[C@H]21,0.1583624921254089
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.146128035709259
Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,0.3979400086894094
CC(S)C(=O)NCC(=O)O,1.195899652412
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,0.6532125137849947
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1)C3=O,1.6354837468159171
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)[C@H]3SC2)s1,-0.0809219075716014
C=CC[N@@+]12CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,0.612783856730328
CC1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)C36C(O)C(=O)O[C@H]6OC4(C(=O)O5)[C@@]12O,0.6627578316910152
CC1(C)C(/C=C\C=C\C=C\C=C2/N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,-1.0655015482514387
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,1.5440680443515165
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@]32C)/C1=C(/CCC=C(C)C)C(=O)O,1.0253058652688674
Nc1cc(-c2ccncc2)c[nH]c1=O,0.3802112417297016
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,2.064457989227293
COc1cccc2c(O)c3c(c(N)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,1.2345172835152174
CN1CCc2nc(C(=O)N[C@@H]3CC(C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0.6910814921318136
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1.041392685162173
CC(=O)C1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.1760912590846342
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N,0.3802112417297016
N=C(N)c1ccc(C(=O)NC(Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1,0.3979400086894094
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,0.8680563618289263
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0.0413926851977064
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0.1760912590846342
C=C(Br)C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN=C(N)N)n(C)c4)n(C)c3)n(C)c2)n(C)c1,0.079181246083816
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0.3617278360364752
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1.4149733479724882
CN(C)CC(Oc1ccccc1)Oc1ccccc1,0.5314789170550285
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.3424226808419469
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)[C@H]2SC1,0.344392273704762
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)c(F)c12,0.9493900066497926
NCCc1ccc(O)c(O)c1,-0.721246398818595
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0.579783596628239
Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,0.6232492904082408
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,1.507316040077764
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,0.1238516409997395
C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,0.0681858617832808
COc1cccc(OC)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,-0.0969100129537695
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,0.113943352340244
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.9237619608338766
C/C=C/c1cc(OC)c(OC)cc1OC,0.2787536009756865
CN(c1nc2ccccc2s1)C1CCN(C[C@@H](O)COc2ccc(F)cc2)CC1,1.3541084391493226
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,-0.0969100129537695
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,1.6532125137763087
O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.3961993471131779
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)[C@@H]1C,0.3979400086894094
NCC1CCC(C(=O)O)CC1,0.4149733479875216
NCCCCC(NC(=O)C(Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1,0.2787536009756865
CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,0.5428254269716238
CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(/N=C/c4ccco4)C3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,-0.0362121726072387
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1.7403626894950337
CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,1.748188027006976
NC(CCC(=O)NC(CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)NC(C(=O)O)c1ccccc1)C(=O)O,-0.5686362356801629
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.146128035709259
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3N(C)C)C3COC(=O)C23)OCO4)cc(OC)c1O,1.2304489213808285
C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(=CCC(=O)O)c1C)=Cc1[nH]c(c(C)c1CCC(=O)OC)C=C1N=C(C=2)C2=CC=C(C(=O)OC)C(C(=O)OC)[C@@]12C,0.8195439355484488
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,0.7403626895021401
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O,0.3617278360364752
CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,1.4149733479724882
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,1.9849771264159428
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.361727836019481
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,1.079181246051244
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-0.1191864076620646
NC12CC3CC(CC(C3)C1)C2,1.361727836019481
CC(C)C(NC(=O)C(C(C)C)N(C)C)C(=O)N(C)C(C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C)(C)C)C(C)C,-0.2365720063621844
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1.5051499783212632
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0.5440680443626841
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,0.3424226808419469
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,0.3692158574287024
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)C=Cc2ccc(O)c(O)c2)[C@H]1O,0.0211892991112994
CC(=O)Nc1ccc(O)cc1,0.5185139398910479
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,0.1760912590846342
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1.2304489213808285
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.959041392325866
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3C(N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,1.2842050677040513
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,0.5065050324184015
CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1,1.0211892990740743
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0.8633228601264051
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,0.6627578316910152
C[N+]1(C)[C@@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,1.626340367376069
CCOc1ccc2c(c1)[C@]1(CC[C@H](OCCN3CCOCC3)CC1)C(=O)N2S(=O)(=O)c1ccc(C(=O)NC(C)(C)C)cc1OC,0.9731278536043187
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,1.1139433523101776
CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,1.3304137733512202
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.9444826721551038
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1.3802112417134156
Cc1cc(OC[C@H](O)CNC(C)C)c(C)c(C)c1O,0.5682017240787327
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1.3159703454590157
